depth,ani
202000.0,0.9702362599915385
203000.0,0.9701780428076806
204000.0,0.9701227504033771
205000.0,0.9700703728365723
206000.0,0.9700209004290913
207000.0,0.9699743237686089
208000.0,0.9699306337016682
209000.0,0.9698898213448268
210000.0,0.9698518780645365
211000.0,0.9698167954971185
212000.0,0.9697845655202134
213000.0,0.9697551802639663
214000.0,0.969728632113258
215000.0,0.9697049137100443
216000.0,0.9696840179256035
217000.0,0.9696659378845676
218000.0,0.9696506669588107
219000.0,0.9696381987614808
220000.0,0.969628527127894
221000.0,0.9696216461573338
222000.0,0.9696175501680722
223000.0,0.969616233713313
224000.0,0.9696176915882329
225000.0,0.9696219188157081
226000.0,0.9696289106449737
227000.0,0.9696189819671996
228000.0,0.9695626816691816
229000.0,0.9694945047640454
230000.0,0.9694144746988836
231000.0,0.9693226155072715
232000.0,0.9692189518180486
233000.0,0.9691035088427054
234000.0,0.9689763123928575
235000.0,0.9688373888331575
236000.0,0.9686867651284986
237000.0,0.9685244687884257
238000.0,0.968350527909992
239000.0,0.9681649711349376
240000.0,0.9679678276792956
241000.0,0.9677591273035825
242000.0,0.9675389003080637
243000.0,0.9673071775497832
244000.0,0.9670639904292831
245000.0,0.9668093708562494
246000.0,0.9665433513043847
247000.0,0.9662659647428885
248000.0,0.9659772446870268
249000.0,0.9656772251423466
250000.0,0.9653659406463639
251000.0,0.9650434262257456
252000.0,0.9647097174252398
253000.0,0.9643648502729381
254000.0,0.9640088612923454
255000.0,0.9636417874972545
256000.0,0.9632636663741689
257000.0,0.9628745358897369
258000.0,0.962474434481443
259000.0,0.962063401060836
260000.0,0.961641474974799
261000.0,0.9612086960547942
262000.0,0.9607651045698482
263000.0,0.9603107412293593
264000.0,0.9598456471824505
265000.0,0.959369864028875
266000.0,0.9588834337721582
267000.0,0.9583863988601842
268000.0,0.957878802146233
269000.0,0.9573606868961968
270000.0,0.9568320967997844
271000.0,0.9562930759276357
272000.0,0.9557436687549109
273000.0,0.9551839201475044
274000.0,0.9544007586115613
275000.0,0.9535433021638237
276000.0,0.9527264146192475
277000.0,0.9519498759151898
278000.0,0.9512134743437096
279000.0,0.9505170064457803
280000.0,0.9498602769063988
281000.0,0.9492430984689302
282000.0,0.9486652918299375
283000.0,0.9481266855572116
284000.0,0.9476271159878336
285000.0,0.9471664271697565
286000.0,0.946744470763172
287000.0,0.9463611059851861
288000.0,0.9460161995137579
289000.0,0.9457096254313054
290000.0,0.9454412651713348
291000.0,0.9452110074290002
292000.0,0.9450187481298018
293000.0,0.9448643903585838
294000.0,0.9447478443107535
295000.0,0.9446690272389769
296000.0,0.9446278634230485
297000.0,0.9446242840984013
298000.0,0.9446582274439176
299000.0,0.9447296385322709
300000.0,0.9448384692836467
