depth,ani
202000.0,0.8925903741751344
203000.0,0.8931592174292303
204000.0,0.8937384964933668
205000.0,0.8943282254113274
206000.0,0.89492841900339
207000.0,0.8955390928700359
208000.0,0.8961602633925717
209000.0,0.8967919477306352
210000.0,0.897434163838088
211000.0,0.8980869304366492
212000.0,0.8987502670490514
213000.0,0.8994241939642263
214000.0,0.9001087322827354
215000.0,0.9008039038785154
216000.0,0.9015097314162944
217000.0,0.9022262383658779
218000.0,0.9029534489760408
219000.0,0.9036913883041796
220000.0,0.9044400822035112
221000.0,0.9051995573286122
222000.0,0.9059698411348668
223000.0,0.9067509618963322
224000.0,0.9075429486810261
225000.0,0.9083458313821021
226000.0,0.909159640708586
227000.0,0.9102009753122893
228000.0,0.9116603343108962
229000.0,0.9130914147231529
230000.0,0.9144940586950242
231000.0,0.9158681125996277
232000.0,0.917213427091651
233000.0,0.9185298571408433
234000.0,0.9198172620550915
235000.0,0.9210755055557077
236000.0,0.9223044557897656
237000.0,0.923503985352817
238000.0,0.924673971363904
239000.0,0.9258142954482798
240000.0,0.926924843817548
241000.0,0.9280055072573686
242000.0,0.9290561811756496
243000.0,0.9300767656201502
244000.0,0.9310671653107707
245000.0,0.9320272896703923
246000.0,0.9329570528047415
247000.0,0.9338563735711162
248000.0,0.934725175583464
249000.0,0.9355633871913819
250000.0,0.936370941548134
251000.0,0.9371477765898178
252000.0,0.9378938350549562
253000.0,0.9386090644895263
254000.0,0.9392934172708015
255000.0,0.9399468505806352
256000.0,0.9405693264544545
257000.0,0.9411608117389348
258000.0,0.9417212781255414
259000.0,0.9422507021328612
260000.0,0.9427490651049297
261000.0,0.943216353218271
262000.0,0.9436525574647695
263000.0,0.9440576736473677
264000.0,0.944431702367298
265000.0,0.9447746490294732
266000.0,0.945086523797401
267000.0,0.9453673416240165
268000.0,0.9456171221911418
269000.0,0.9458358899207964
270000.0,0.9460236739605524
271000.0,0.9461805081178599
272000.0,0.9463064309122654
273000.0,0.9464014854736322
274000.0,0.9463945286215052
275000.0,0.9463690955913107
276000.0,0.9463703159913779
277000.0,0.9463981371315626
278000.0,0.9464525094329576
279000.0,0.9465333864040859
280000.0,0.9466407246227628
281000.0,0.9467744837142684
282000.0,0.9469346263467432
283000.0,0.9471211182026149
284000.0,0.947333927971845
285000.0,0.9475730273207752
286000.0,0.9478383909029678
287000.0,0.9481299963258635
288000.0,0.9484478241588432
289000.0,0.9487918578930903
290000.0,0.9491620839635756
291000.0,0.9495584917061403
292000.0,0.9499810733771955
293000.0,0.9504298241323488
294000.0,0.950904742002353
295000.0,0.9514058279310734
296000.0,0.9519330857072673
297000.0,0.9524865220205168
298000.0,0.9530661464108767
299000.0,0.9536719712810277
300000.0,0.9543040119046821
