depth,ani
202000.0,0.9276918610846283
203000.0,0.9279891102979444
204000.0,0.9282931792745714
205000.0,0.9286040687481794
206000.0,0.9289217800076024
207000.0,0.9292463148490997
208000.0,0.9295776756091978
209000.0,0.9299158651460752
210000.0,0.9302608868475021
211000.0,0.9306127446127725
212000.0,0.9309714428775379
213000.0,0.9313369865956396
214000.0,0.9317093812390993
215000.0,0.9320886328138462
216000.0,0.932474747830621
217000.0,0.9328677333334894
218000.0,0.9332675968869014
219000.0,0.933674346559484
220000.0,0.9340879909696589
221000.0,0.9345085392228446
222000.0,0.9349360009704202
223000.0,0.9353703863807542
224000.0,0.9358117061352049
225000.0,0.9362599714372113
226000.0,0.936715194020917
227000.0,0.9372891015341783
228000.0,0.9380741858111923
229000.0,0.9388373659982581
230000.0,0.9395785995636801
231000.0,0.9402978464048489
232000.0,0.9409950688404369
233000.0,0.9416702316147002
234000.0,0.9423233019181332
235000.0,0.9429542493566685
236000.0,0.9435630460008099
237000.0,0.9441496663409077
238000.0,0.9447140873222634
239000.0,0.9452562883251231
240000.0,0.945776251181027
241000.0,0.9462739601600926
242000.0,0.946749401969815
243000.0,0.947202565766119
244000.0,0.9476334431425051
245000.0,0.9480420281107033
246000.0,0.9484283171347034
247000.0,0.9487923090932899
248000.0,0.9491340053006379
249000.0,0.949453409471932
250000.0,0.9497505277423739
251000.0,0.9500253686611835
252000.0,0.9502779431596462
253000.0,0.9505082645684164
254000.0,0.950716348609823
255000.0,0.9509022133642656
256000.0,0.9510658792899584
257000.0,0.9512073691929972
258000.0,0.9513267082291101
259000.0,0.9514239238974589
260000.0,0.9514990460043945
261000.0,0.951552106684702
262000.0,0.9515831403522116
263000.0,0.9515921837325136
264000.0,0.9515792757999612
265000.0,0.9515444578135477
266000.0,0.9514877732571804
267000.0,0.9514092678577254
268000.0,0.951308989549581
269000.0,0.9511869884791236
270000.0,0.9510433169599007
271000.0,0.9508780294808602
272000.0,0.9506911826847553
273000.0,0.9504828353388143
274000.0,0.950116153416978
275000.0,0.949704943684691
276000.0,0.9493266116727511
277000.0,0.9489810402818443
278000.0,0.9486681175948809
279000.0,0.9483877367721211
280000.0,0.9481397960546218
281000.0,0.9479241986879761
282000.0,0.9477408528923885
283000.0,0.9475896718350086
284000.0,0.9474705735666307
285000.0,0.9473834810015517
286000.0,0.9473283218824242
287000.0,0.947305028730832
288000.0,0.9473135388437375
289000.0,0.9473537942312723
290000.0,0.9474257416204087
291000.0,0.9475293324000048
292000.0,0.9476645226074503
293000.0,0.9478312729173818
294000.0,0.9480295485987935
295000.0,0.948259319494812
296000.0,0.9485205600274391
297000.0,0.9488132491519593
298000.0,0.9491373703563323
299000.0,0.9494929116431069
300000.0,0.9498798655157213
