0.01843	0.01164
0.01943	0.01609
0.02045	0.02056
0.02148	0.02504
0.02253	0.02953
0.02359	0.03401
0.02467	0.03848
0.02576	0.04293
0.02687	0.04735
0.028	0.05173
0.02913	0.05606
0.03028	0.06033
0.03145	0.06454
0.03262	0.06868
0.03379	0.07275
0.03498	0.07672
0.03617	0.08061
0.03736	0.0844
0.03855	0.08808
0.03974	0.09166
0.04094	0.09513
0.04213	0.09849
0.04333	0.1017
0.04453	0.1049
0.04574	0.1079
0.04695	0.1108
0.04817	0.1136
0.04941	0.1163
0.05065	0.1188
0.05192	0.1213
0.05319	0.1237
0.05449	0.1259
0.0558	0.1281
0.05713	0.1301
0.05847	0.1321
0.05982	0.134
0.06118	0.1357
0.06255	0.1374
0.06392	0.139
0.06529	0.1405
0.06665	0.1419
0.068	0.1432
0.06933	0.1445
0.07064	0.1456
0.07193	0.1467
0.07319	0.1477
0.07441	0.1487
0.0756	0.1496
0.07675	0.1504
0.07785	0.1512
0.0789	0.1519
0.07991	0.1525
0.08087	0.1531
0.08178	0.1536
0.08264	0.1541
0.08344	0.1545
0.08419	0.1549
0.0849	0.1552
0.08555	0.1555
0.08616	0.1557
0.08672	0.1559
0.08723	0.156
0.08771	0.1561
0.08815	0.1562
0.08855	0.1562
0.08892	0.1562
0.08926	0.1561
0.08957	0.156
0.08986	0.1558
0.09012	0.1556
0.09037	0.1553
0.09059	0.155
0.0908	0.1547
0.09099	0.1544
0.09117	0.154
0.09133	0.1536
0.09147	0.1531
0.0916	0.1527
0.09171	0.1522
0.0918	0.1517
0.09187	0.1512
0.09192	0.1507
0.09196	0.1502
0.09198	0.1498
0.09198	0.1493
0.09197	0.1488
0.09194	0.1483
0.09191	0.1477
0.09188	0.1472
0.09185	0.1466
0.09183	0.146
0.09183	0.1453
0.09186	0.1446
0.09192	0.1438
0.09202	0.1429
0.09218	0.142
0.09239	0.1409
0.09267	0.1397
0.09301	0.1384
0.09343	0.137
0.09392	0.1354
0.0945	0.1338
0.09515	0.132
0.09588	0.1301
0.09668	0.128
0.09756	0.1258
0.09852	0.1235
0.09955	0.1211
0.1006	0.1186
0.1018	0.116
0.103	0.1132
0.1043	0.1104
0.1057	0.1075
0.1071	0.1044
0.1086	0.1013
0.1102	0.09808
0.1118	0.09477
0.1135	0.09137
0.1153	0.08789
0.1171	0.08432
0.119	0.08067
0.1211	0.07694
0.1231	0.07313
0.1253	0.06925
0.1275	0.06531
0.1298	0.0613
0.1322	0.05723
0.1346	0.05311
0.1371	0.04895
0.1397	0.04475
0.1423	0.04052
0.1449	0.03628
0.1475	0.03203
0.1502	0.02779
0.1528	0.02356
0.1554	0.01937
0.158	0.01523
0.1605	0.01115
0.1629	0.00714
0.1653	0.003225
0.1676	-0.0005873
0.1697	-0.004284
0.1717	-0.007853
0.1735	-0.01128
0.1752	-0.01457
0.1767	-0.0177
0.178	-0.02067
0.1792	-0.02348
0.1801	-0.02612
0.1808	-0.02858
0.1813	-0.03086
0.1816	-0.03296
0.1817	-0.03487
0.1816	-0.03659
0.1813	-0.03811
0.1809	-0.03942
0.1803	-0.04051
0.1796	-0.04138
0.1788	-0.042
0.1778	-0.04237
0.1768	-0.04246
