0.1	-90	1.671e+05
0.2	-90	1.457e+05
0.3	-90	1.261e+05
0.4	-90	1.088e+05
0.5	-90	9.436e+04
0.6	-90	8.308e+04
0.7	-90	7.525e+04
0.8	-90	7.105e+04
0.9	-90	7.057e+04
1	-90	7.38e+04
1.1	-90	8.063e+04
1.2	-90	9.083e+04
1.3	-90	1.041e+05
1.4	-90	1.202e+05
1.5	-90	1.385e+05
1.6	-90	1.588e+05
1.7	-90	1.804e+05
1.8	-90	2.031e+05
1.9	-90	2.262e+05
2	-90	2.495e+05
2.1	-90	2.724e+05
2.2	-90	2.947e+05
2.3	-90	3.161e+05
2.4	-90	3.363e+05
2.5	-90	3.551e+05
2.6	-90	3.725e+05
2.7	-90	3.883e+05
2.8	-90	4.024e+05
2.9	-90	4.15e+05
3	-90	4.26e+05
3.1	-90	4.355e+05
3.2	-90	4.436e+05
3.3	-90	4.504e+05
3.4	-90	4.56e+05
3.5	-90	4.605e+05
3.6	-90	4.64e+05
3.7	-90	4.667e+05
3.8	-90	4.686e+05
3.9	-90	4.699e+05
4	-90	4.705e+05
0.1	-89	1.678e+05
0.2	-89	1.469e+05
0.3	-89	1.278e+05
0.4	-89	1.11e+05
0.5	-89	9.681e+04
0.6	-89	8.57e+04
0.7	-89	7.792e+04
0.8	-89	7.366e+04
0.9	-89	7.3e+04
1	-89	7.594e+04
1.1	-89	8.237e+04
1.2	-89	9.208e+04
1.3	-89	1.048e+05
1.4	-89	1.202e+05
1.5	-89	1.379e+05
1.6	-89	1.574e+05
1.7	-89	1.783e+05
1.8	-89	2.001e+05
1.9	-89	2.224e+05
2	-89	2.449e+05
2.1	-89	2.67e+05
2.2	-89	2.886e+05
2.3	-89	3.092e+05
2.4	-89	3.287e+05
2.5	-89	3.469e+05
2.6	-89	3.636e+05
2.7	-89	3.789e+05
2.8	-89	3.925e+05
2.9	-89	4.047e+05
3	-89	4.153e+05
3.1	-89	4.244e+05
3.2	-89	4.322e+05
3.3	-89	4.388e+05
3.4	-89	4.442e+05
3.5	-89	4.485e+05
3.6	-89	4.519e+05
3.7	-89	4.545e+05
3.8	-89	4.563e+05
3.9	-89	4.575e+05
4	-89	4.582e+05
0.1	-88	1.685e+05
0.2	-88	1.482e+05
0.3	-88	1.297e+05
0.4	-88	1.132e+05
0.5	-88	9.94e+04
0.6	-88	8.847e+04
0.7	-88	8.076e+04
0.8	-88	7.644e+04
0.9	-88	7.56e+04
1	-88	7.825e+04
1.1	-88	8.428e+04
1.2	-88	9.35e+04
1.3	-88	1.056e+05
1.4	-88	1.204e+05
1.5	-88	1.373e+05
1.6	-88	1.56e+05
1.7	-88	1.761e+05
1.8	-88	1.971e+05
1.9	-88	2.186e+05
2	-88	2.402e+05
2.1	-88	2.615e+05
2.2	-88	2.822e+05
2.3	-88	3.021e+05
2.4	-88	3.209e+05
2.5	-88	3.384e+05
2.6	-88	3.545e+05
2.7	-88	3.691e+05
2.8	-88	3.823e+05
2.9	-88	3.939e+05
3	-88	4.041e+05
3.1	-88	4.13e+05
3.2	-88	4.205e+05
3.3	-88	4.267e+05
3.4	-88	4.319e+05
3.5	-88	4.361e+05
3.6	-88	4.394e+05
3.7	-88	4.419e+05
3.8	-88	4.436e+05
3.9	-88	4.448e+05
4	-88	4.454e+05
0.1	-87	1.692e+05
0.2	-87	1.496e+05
0.3	-87	1.316e+05
0.4	-87	1.156e+05
0.5	-87	1.021e+05
0.6	-87	9.14e+04
0.7	-87	8.376e+04
0.8	-87	7.94e+04
0.9	-87	7.839e+04
1	-87	8.075e+04
1.1	-87	8.637e+04
1.2	-87	9.508e+04
1.3	-87	1.066e+05
1.4	-87	1.207e+05
1.5	-87	1.369e+05
1.6	-87	1.548e+05
1.7	-87	1.74e+05
1.8	-87	1.942e+05
1.9	-87	2.148e+05
2	-87	2.355e+05
2.1	-87	2.559e+05
2.2	-87	2.758e+05
2.3	-87	2.948e+05
2.4	-87	3.128e+05
2.5	-87	3.296e+05
2.6	-87	3.451e+05
2.7	-87	3.591e+05
2.8	-87	3.717e+05
2.9	-87	3.829e+05
3	-87	3.927e+05
3.1	-87	4.011e+05
3.2	-87	4.083e+05
3.3	-87	4.144e+05
3.4	-87	4.193e+05
3.5	-87	4.233e+05
3.6	-87	4.265e+05
3.7	-87	4.289e+05
3.8	-87	4.306e+05
3.9	-87	4.317e+05
4	-87	4.322e+05
0.1	-86	1.7e+05
0.2	-86	1.511e+05
0.3	-86	1.336e+05
0.4	-86	1.181e+05
0.5	-86	1.05e+05
0.6	-86	9.447e+04
0.7	-86	8.694e+04
0.8	-86	8.254e+04
0.9	-86	8.137e+04
1	-86	8.343e+04
1.1	-86	8.865e+04
1.2	-86	9.684e+04
1.3	-86	1.078e+05
1.4	-86	1.211e+05
1.5	-86	1.365e+05
1.6	-86	1.536e+05
1.7	-86	1.72e+05
1.8	-86	1.912e+05
1.9	-86	2.109e+05
2	-86	2.307e+05
2.1	-86	2.503e+05
2.2	-86	2.693e+05
2.3	-86	2.875e+05
2.4	-86	3.047e+05
2.5	-86	3.207e+05
2.6	-86	3.355e+05
2.7	-86	3.489e+05
2.8	-86	3.61e+05
2.9	-86	3.716e+05
3	-86	3.81e+05
3.1	-86	3.891e+05
3.2	-86	3.959e+05
3.3	-86	4.017e+05
3.4	-86	4.065e+05
3.5	-86	4.103e+05
3.6	-86	4.133e+05
3.7	-86	4.156e+05
3.8	-86	4.173e+05
3.9	-86	4.183e+05
4	-86	4.188e+05
0.1	-85	1.708e+05
0.2	-85	1.525e+05
0.3	-85	1.357e+05
0.4	-85	1.207e+05
0.5	-85	1.079e+05
0.6	-85	9.769e+04
0.7	-85	9.028e+04
0.8	-85	8.586e+04
0.9	-85	8.454e+04
1	-85	8.632e+04
1.1	-85	9.112e+04
1.2	-85	9.879e+04
1.3	-85	1.091e+05
1.4	-85	1.217e+05
1.5	-85	1.363e+05
1.6	-85	1.526e+05
1.7	-85	1.701e+05
1.8	-85	1.884e+05
1.9	-85	2.071e+05
2	-85	2.26e+05
2.1	-85	2.446e+05
2.2	-85	2.627e+05
2.3	-85	2.801e+05
2.4	-85	2.965e+05
2.5	-85	3.117e+05
2.6	-85	3.258e+05
2.7	-85	3.386e+05
2.8	-85	3.5e+05
2.9	-85	3.602e+05
3	-85	3.691e+05
3.1	-85	3.768e+05
3.2	-85	3.834e+05
3.3	-85	3.889e+05
3.4	-85	3.934e+05
3.5	-85	3.971e+05
3.6	-85	3.999e+05
3.7	-85	4.021e+05
3.8	-85	4.037e+05
3.9	-85	4.047e+05
4	-85	4.052e+05
0.1	-84	1.716e+05
0.2	-84	1.541e+05
0.3	-84	1.379e+05
0.4	-84	1.234e+05
0.5	-84	1.11e+05
0.6	-84	1.011e+05
0.7	-84	9.379e+04
0.8	-84	8.937e+04
0.9	-84	8.791e+04
1	-84	8.941e+04
1.1	-84	9.381e+04
1.2	-84	1.009e+05
1.3	-84	1.106e+05
1.4	-84	1.225e+05
1.5	-84	1.363e+05
1.6	-84	1.517e+05
1.7	-84	1.683e+05
1.8	-84	1.856e+05
1.9	-84	2.034e+05
2	-84	2.213e+05
2.1	-84	2.39e+05
2.2	-84	2.562e+05
2.3	-84	2.726e+05
2.4	-84	2.882e+05
2.5	-84	3.027e+05
2.6	-84	3.16e+05
2.7	-84	3.281e+05
2.8	-84	3.39e+05
2.9	-84	3.487e+05
3	-84	3.571e+05
3.1	-84	3.644e+05
3.2	-84	3.706e+05
3.3	-84	3.758e+05
3.4	-84	3.802e+05
3.5	-84	3.837e+05
3.6	-84	3.864e+05
3.7	-84	3.885e+05
3.8	-84	3.9e+05
3.9	-84	3.91e+05
4	-84	3.915e+05
0.1	-83	1.724e+05
0.2	-83	1.556e+05
0.3	-83	1.401e+05
0.4	-83	1.262e+05
0.5	-83	1.142e+05
0.6	-83	1.046e+05
0.7	-83	9.747e+04
0.8	-83	9.307e+04
0.9	-83	9.148e+04
1	-83	9.271e+04
1.1	-83	9.671e+04
1.2	-83	1.033e+05
1.3	-83	1.123e+05
1.4	-83	1.235e+05
1.5	-83	1.365e+05
1.6	-83	1.51e+05
1.7	-83	1.666e+05
1.8	-83	1.83e+05
1.9	-83	1.998e+05
2	-83	2.167e+05
2.1	-83	2.334e+05
2.2	-83	2.497e+05
2.3	-83	2.652e+05
2.4	-83	2.799e+05
2.5	-83	2.936e+05
2.6	-83	3.062e+05
2.7	-83	3.177e+05
2.8	-83	3.279e+05
2.9	-83	3.371e+05
3	-83	3.45e+05
3.1	-83	3.519e+05
3.2	-83	3.578e+05
3.3	-83	3.628e+05
3.4	-83	3.669e+05
3.5	-83	3.702e+05
3.6	-83	3.728e+05
3.7	-83	3.748e+05
3.8	-83	3.762e+05
3.9	-83	3.771e+05
4	-83	3.776e+05
0.1	-82	1.733e+05
0.2	-82	1.573e+05
0.3	-82	1.424e+05
0.4	-82	1.291e+05
0.5	-82	1.176e+05
0.6	-82	1.083e+05
0.7	-82	1.013e+05
0.8	-82	9.695e+04
0.9	-82	9.525e+04
1	-82	9.623e+04
1.1	-82	9.983e+04
1.2	-82	1.059e+05
1.3	-82	1.143e+05
1.4	-82	1.247e+05
1.5	-82	1.369e+05
1.6	-82	1.505e+05
1.7	-82	1.652e+05
1.8	-82	1.806e+05
1.9	-82	1.964e+05
2	-82	2.123e+05
2.1	-82	2.28e+05
2.2	-82	2.433e+05
2.3	-82	2.579e+05
2.4	-82	2.717e+05
2.5	-82	2.846e+05
2.6	-82	2.965e+05
2.7	-82	3.072e+05
2.8	-82	3.169e+05
2.9	-82	3.255e+05
3	-82	3.33e+05
3.1	-82	3.395e+05
3.2	-82	3.45e+05
3.3	-82	3.497e+05
3.4	-82	3.535e+05
3.5	-82	3.567e+05
3.6	-82	3.592e+05
3.7	-82	3.61e+05
3.8	-82	3.624e+05
3.9	-82	3.633e+05
4	-82	3.638e+05
0.1	-81	1.741e+05
0.2	-81	1.59e+05
0.3	-81	1.448e+05
0.4	-81	1.321e+05
0.5	-81	1.211e+05
0.6	-81	1.121e+05
0.7	-81	1.053e+05
0.8	-81	1.01e+05
0.9	-81	9.923e+04
1	-81	9.997e+04
1.1	-81	1.032e+05
1.2	-81	1.088e+05
1.3	-81	1.165e+05
1.4	-81	1.262e+05
1.5	-81	1.375e+05
1.6	-81	1.502e+05
1.7	-81	1.639e+05
1.8	-81	1.783e+05
1.9	-81	1.931e+05
2	-81	2.08e+05
2.1	-81	2.227e+05
2.2	-81	2.37e+05
2.3	-81	2.507e+05
2.4	-81	2.637e+05
2.5	-81	2.757e+05
2.6	-81	2.868e+05
2.7	-81	2.969e+05
2.8	-81	3.06e+05
2.9	-81	3.14e+05
3	-81	3.21e+05
3.1	-81	3.271e+05
3.2	-81	3.323e+05
3.3	-81	3.367e+05
3.4	-81	3.403e+05
3.5	-81	3.432e+05
3.6	-81	3.456e+05
3.7	-81	3.474e+05
3.8	-81	3.487e+05
3.9	-81	3.495e+05
4	-81	3.5e+05
0.1	-80	1.75e+05
0.2	-80	1.607e+05
0.3	-80	1.473e+05
0.4	-80	1.352e+05
0.5	-80	1.247e+05
0.6	-80	1.16e+05
0.7	-80	1.095e+05
0.8	-80	1.053e+05
0.9	-80	1.034e+05
1	-80	1.039e+05
1.1	-80	1.068e+05
1.2	-80	1.118e+05
1.3	-80	1.19e+05
1.4	-80	1.279e+05
1.5	-80	1.384e+05
1.6	-80	1.502e+05
1.7	-80	1.629e+05
1.8	-80	1.763e+05
1.9	-80	1.901e+05
2	-80	2.039e+05
2.1	-80	2.176e+05
2.2	-80	2.31e+05
2.3	-80	2.437e+05
2.4	-80	2.558e+05
2.5	-80	2.67e+05
2.6	-80	2.773e+05
2.7	-80	2.867e+05
2.8	-80	2.951e+05
2.9	-80	3.026e+05
3	-80	3.092e+05
3.1	-80	3.148e+05
3.2	-80	3.197e+05
3.3	-80	3.238e+05
3.4	-80	3.272e+05
3.5	-80	3.299e+05
3.6	-80	3.321e+05
3.7	-80	3.338e+05
3.8	-80	3.351e+05
3.9	-80	3.359e+05
4	-80	3.363e+05
0.1	-79	1.759e+05
0.2	-79	1.624e+05
0.3	-79	1.498e+05
0.4	-79	1.383e+05
0.5	-79	1.284e+05
0.6	-79	1.202e+05
0.7	-79	1.139e+05
0.8	-79	1.098e+05
0.9	-79	1.078e+05
1	-79	1.081e+05
1.1	-79	1.106e+05
1.2	-79	1.152e+05
1.3	-79	1.217e+05
1.4	-79	1.299e+05
1.5	-79	1.395e+05
1.6	-79	1.504e+05
1.7	-79	1.622e+05
1.8	-79	1.745e+05
1.9	-79	1.873e+05
2	-79	2.001e+05
2.1	-79	2.128e+05
2.2	-79	2.251e+05
2.3	-79	2.37e+05
2.4	-79	2.481e+05
2.5	-79	2.585e+05
2.6	-79	2.681e+05
2.7	-79	2.768e+05
2.8	-79	2.846e+05
2.9	-79	2.915e+05
3	-79	2.975e+05
3.1	-79	3.028e+05
