0.03085	-0.0318
0.02984	-0.0308
0.02882	-0.02981
0.0278	-0.02881
0.02678	-0.02781
0.02575	-0.0268
0.02471	-0.02581
0.02368	-0.02482
0.02264	-0.02382
0.02159	-0.02283
0.02055	-0.02184
0.0195	-0.02085
0.01845	-0.01987
0.01739	-0.01888
0.01633	-0.01791
0.01527	-0.01693
0.01421	-0.01596
0.01314	-0.01499
0.01208	-0.01403
0.01101	-0.01307
0.009936	-0.01211
0.008863	-0.01116
0.007789	-0.01021
0.006712	-0.009267
0.005633	-0.008329
0.004553	-0.007394
0.003472	-0.006463
0.00239	-0.005536
0.001305	-0.004616
0.0002188	-0.003699
-0.0008678	-0.002787
-0.001957	-0.001877
-0.002074	-0.001989
-0.002535	-0.001747
-0.002999	-0.001507
-0.003465	-0.001272
-0.003933	-0.00104
-0.004402	-0.0008117
-0.004874	-0.000587
-0.005347	-0.0003666
-0.005821	-0.000151
-0.006295	6.036e-05
-0.006772	0.0002679
-0.007249	0.0004713
-0.007725	0.0006678
-0.008201	0.00086
-0.008678	0.001048
-0.009156	0.001231
-0.009633	0.001408
-0.01011	0.001578
-0.01058	0.001744
-0.01106	0.001904
-0.01153	0.002059
-0.012	0.002204
-0.01247	0.002345
-0.01294	0.00248
-0.0134	0.00261
-0.01387	0.002729
-0.01433	0.002841
-0.01478	0.002949
-0.01524	0.00305
-0.01569	0.003141
-0.01614	0.003223
-0.01659	0.003299
-0.01703	0.003369
-0.01747	0.00343
-0.0179	0.003478
-0.01833	0.00352
-0.01876	0.003556
-0.01918	0.003584
-0.01959	0.003597
-0.02	0.003601
-0.02041	0.003599
-0.02081	0.00359
-0.02121	0.003567
-0.0216	0.003531
-0.02198	0.003489
-0.02236	0.003438
-0.02274	0.003377
-0.0231	0.003299
-0.02346	0.003213
-0.02382	0.003118
-0.02417	0.003015
-0.02451	0.002894
-0.02484	0.002761
-0.02516	0.00262
-0.02549	0.002471
-0.0258	0.002306
-0.0261	0.002125
-0.0264	0.001935
-0.02669	0.001737
-0.02698	0.001527
-0.02725	0.001296
-0.02751	0.001056
-0.02777	0.0008059
-0.02803	0.0005463
-0.02827	0.000267
-0.0285	-2.524e-05
-0.02872	-0.0003268
-0.02894	-0.0006385
-0.02915	-0.0009656
-0.02935	-0.001311
-0.02954	-0.001664
-0.02972	-0.002029
-0.0299	-0.002404
-0.03006	-0.002802
-0.03021	-0.003208
-0.03035	-0.003624
-0.03049	-0.00405
-0.03061	-0.004495
-0.03073	-0.004953
-0.03083	-0.005419
-0.03093	-0.005896
-0.03101	-0.006387
-0.03109	-0.006896
-0.03115	-0.007409
-0.0312	-0.007933
-0.03125	-0.008468
-0.03129	-0.009022
-0.03131	-0.009581
-0.03132	-0.01015
-0.03132	-0.01073
-0.03132	-0.01132
-0.0313	-0.01192
-0.03126	-0.01253
-0.03122	-0.01314
-0.03117	-0.01377
-0.03111	-0.01441
-0.03104	-0.01505
-0.03095	-0.0157
-0.03085	-0.01636
-0.03075	-0.01702
-0.03063	-0.01769
-0.0305	-0.01836
-0.03036	-0.01905
-0.03021	-0.01974
-0.03005	-0.02043
-0.02987	-0.02112
-0.02968	-0.02182
-0.02949	-0.02252
-0.02929	-0.02323
-0.02907	-0.02393
-0.02883	-0.02463
-0.02858	-0.02534
-0.02834	-0.02605
-0.02808	-0.02676
-0.0278	-0.02746
-0.02751	-0.02817
-0.02722	-0.02888
-0.02693	-0.02958
-0.0266	-0.03027
-0.02626	-0.03096
-0.02592	-0.03166
-0.02559	-0.03235
-0.02522	-0.03302
-0.02484	-0.03369
-0.02445	-0.03436
-0.02408	-0.03503
-0.02368	-0.03568
-0.02325	-0.03631
-0.02282	-0.03696
-0.02239	-0.03759
-0.02197	-0.03821
-0.0215	-0.03881
-0.02103	-0.03941
-0.02055	-0.04001
-0.02009	-0.04059
-0.0196	-0.04114
-0.01908	-0.04169
-0.01856	-0.04224
-0.01805	-0.04277
-0.01753	-0.04328
-0.01698	-0.04377
-0.01638	-0.04422
-0.01567	-0.04456
-0.01499	-0.04488
-0.01425	-0.04517
-0.01352	-0.04547
-0.01277	-0.04577
-0.01206	-0.04603
-0.01132	-0.04627
-0.01056	-0.04651
-0.009794	-0.04675
-0.00905	-0.04697
-0.008302	-0.04717
-0.007525	-0.04735
-0.006743	-0.04753
-0.005969	-0.04771
-0.005218	-0.04786
-0.004431	-0.04798
-0.003638	-0.0481
-0.002842	-0.04823
-0.002079	-0.04833
-0.001296	-0.0484
-0.0004975	-0.04847
0.0003041	-0.04855
0.001086	-0.0486
0.001862	-0.04863
0.002661	-0.04865
0.003463	-0.04867
0.004259	-0.04868
0.005028	-0.04866
0.00582	-0.04863
0.006617	-0.0486
0.007416	-0.04857
0.008185	-0.04851
0.008961	-0.04844
0.009748	-0.04836
0.01054	-0.04828
0.01131	-0.04819
0.01207	-0.04807
0.01284	-0.04795
0.01361	-0.04783
0.01438	-0.04771
0.01512	-0.04755
0.01587	-0.04739
0.01662	-0.04723
0.01738	-0.04707
0.0181	-0.04689
0.01883	-0.04669
0.01955	-0.0465
0.02028	-0.04631
0.02099	-0.0461
0.02169	-0.04587
0.02238	-0.04565
0.02308	-0.04542
0.02377	-0.04519
0.02444	-0.04494
0.0251	-0.04469
0.02576	-0.04443
0.02642	-0.04418
0.02706	-0.04391
0.02768	-0.04363
0.0283	-0.04336
0.02892	-0.04309
0.02953	-0.04281
0.03012	-0.04251
0.03064	-0.04216
0.03104	-0.0417
0.03144	-0.04122
0.03181	-0.04073
0.03217	-0.04024
0.03252	-0.03977
0.03288	-0.03929
0.03321	-0.03879
0.03353	-0.0383
0.03384	-0.03782
0.03414	-0.03733
0.03444	-0.03685
0.03472	-0.03634
0.03498	-0.03587
0.03523	-0.03539
0.03549	-0.03491
0.03572	-0.03442
0.03594	-0.03394
0.03614	-0.03347
0.03635	-0.033
0.03654	-0.03253
0.03672	-0.03205
0.03687	-0.0316
0.03703	-0.03115
0.03718	-0.03069
0.03732	-0.03022
0.03743	-0.02979
0.03753	-0.02935
0.03764	-0.02892
0.03773	-0.02847
0.0378	-0.02805
0.03786	-0.02763
0.03791	-0.02722
0.03796	-0.0268
0.038	-0.02639
0.03801	-0.026
0.03801	-0.02562
0.03802	-0.02523
0.03802	-0.02483
0.03799	-0.02447
0.03795	-0.02411
0.03791	-0.02375
0.03787	-0.02338
0.03781	-0.02303
0.03773	-0.0227
0.03765	-0.02236
0.03756	-0.02203
0.03747	-0.02169
0.03735	-0.02139
0.03723	-0.02108
0.03711	-0.02077
0.03699	-0.02046
0.03684	-0.02017
0.03668	-0.01989
0.03653	-0.01961
0.03637	-0.01933
0.03619	-0.01906
0.03601	-0.0188
0.03582	-0.01854
0.03563	-0.01828
0.03544	-0.01802
0.03522	-0.01778
0.03501	-0.01755
0.03479	-0.01731
0.03458	-0.01707
0.03434	-0.01685
0.03411	-0.01663
0.03387	-0.01641
0.03363	-0.01618
0.03339	-0.01597
0.03313	-0.01576
0.03288	-0.01556
0.03262	-0.01535
0.03237	-0.01515
0.0321	-0.01495
0.03183	-0.01475
0.03157	-0.01456
0.0313	-0.01436
0.03103	-0.01417
0.03076	-0.01399
0.03049	-0.0138
0.03021	-0.01361
0.02994	-0.01343
0.02966	-0.01325
0.02939	-0.01306
0.02911	-0.01288
0.02884	-0.0127
0.02857	-0.01253
0.02829	-0.01235
0.02802	-0.01217
0.02775	-0.01199
0.02748	-0.01182
0.02721	-0.01164
0.02694	-0.01147
0.02667	-0.01129
0.0264	-0.01112
0.02614	-0.01095
0.02588	-0.01078
0.02561	-0.01061
0.02535	-0.01044
0.0251	-0.01027
0.02484	-0.0101
0.02458	-0.009934
0.02432	-0.009771
0.02407	-0.009608
0.02382	-0.009446
0.02356	-0.009283
0.02331	-0.009124
0.02306	-0.008967
0.02281	-0.008814
0.02255	-0.00866
0.0223	-0.008508
0.02205	-0.008358
0.02179	-0.008216
0.02154	-0.008075
0.02128	-0.007934
0.02102	-0.007796
0.02076	-0.007664
0.02049	-0.00754
0.02022	-0.007415
0.01995	-0.007291
0.01968	-0.00717
