2018-11-25T03:40:50.810000Z 13.182 -81.093 10.0 6.0 Mww
2018-11-22T16:07:05.380000Z -54.205 -137.499 10.0 5.9 Mww
2018-11-15T23:09:01.060000Z -56.236 -122.044 10.0 6.3 Mww
2018-11-15T20:02:22.920000Z -56.706 -25.546 15.0 6.4 mww
2018-11-11T14:03:59.560000Z 15.565 -49.872 10.0 6.3 Mww
2018-11-09T01:49:40.060000Z 71.626 -11.250 10.0 6.7 Mww
2018-11-01T22:19:51.540000Z -19.588 -69.292 102.0 6.2 Mww
2018-11-01T19:30:20.940000Z -58.074 -25.206 29.0 5.8 Mww
2018-10-29T23:26:09.160000Z -4.573 -105.910 10.0 5.8 Mww
2018-10-29T20:17:22.520000Z -57.550 -66.304 10.0 5.8 Mww
2018-10-29T06:54:21.440000Z -57.404 -66.409 10.0 6.3 Mww
2018-10-28T22:23:54.080000Z 12.949 -90.385 24.69 6.1 Mww
2018-10-25T22:54:52.590000Z 37.515 20.564 14.0 6.8 Mww
2018-10-22T06:22:48.810000Z 49.314 -129.673 10.0 6.5 Mww
2018-10-22T06:16:28.160000Z 49.347 -129.214 10.0 6.8 mww
2018-10-22T05:39:40.330000Z 49.250 -129.478 10.96 6.6 mww
2018-10-07T00:11:51.220000Z 20.034 -73.013 24.0 5.9 Mww
2018-10-07T00:10:04.880000Z 7.661 -37.708 10.0 5.8 Mww
2018-10-05T14:59:44.140000Z -5.691 -11.525 10.0 5.8 Mww
2018-09-07T02:39:17.730000Z -28.892 -69.954 92.4 5.8 Mww
2018-09-07T02:12:04.350000Z -2.345 -78.895 93.53 6.2 Mww
2018-09-03T23:37:17.590000Z 1.439 -85.261 10.0 5.9 Mww
2018-08-24T09:04:06.780000Z -11.042 -70.817 609.48 7.1 Mww
2018-08-22T13:27:48.490000Z 10.659 -62.929 108.0 5.8 Mww
2018-08-22T09:31:47.050000Z 43.645 -127.603 10.0 6.2 Mww
2018-08-21T21:31:47.540000Z 10.779 -62.907 146.18 7.3 Mww
2018-08-17T23:22:24.900000Z 8.769 -83.153 15.0 6.1 Mww
2018-08-14T03:29:53.440000Z -58.111 -25.259 35.0 6.1 Mww
2018-08-12T21:15:01.841000Z 69.520 -144.360 1.7 6.0 Mww
2018-08-12T14:58:54.286000Z 69.562 -145.300 2.2 6.3 ml
2018-08-03T18:50:53.990000Z -0.915 -21.978 10.0 5.8 Mww
2018-07-23T10:36:00.330000Z -0.350 -19.234 10.0 5.9 Mww
2018-07-19T13:31:53.880000Z 17.948 -97.736 49.75 5.8 Mww
2018-06-30T03:56:49.400000Z 19.016 -105.117 15.0 5.9 Mww
2018-06-24T18:43:43.340000Z -9.019 -108.467 10.0 5.9 Mww
2018-06-18T07:09:41.680000Z -29.929 -111.877 10.0 5.9 Mww
2018-05-04T22:32:54.370000Z 19.313 -154.998 2.06 6.9 Mw
2018-05-02T06:32:48.880000Z -24.260 -111.654 10.0 6.0 Mww
2018-05-01T17:15:37.770000Z -56.640 -142.011 10.0 5.9 Mww
2018-04-10T10:19:34.030000Z -30.986 -71.557 76.08 6.2 Mww
2018-04-02T23:23:17.670000Z 13.107 -88.687 50.0 5.9 Mww
2018-04-02T13:40:34.840000Z -20.659 -63.006 559.0 6.8 Mww
2018-03-10T21:45:36.340000Z -1.423 -15.210 10.0 5.9 Mww
2018-02-19T06:57:01.830000Z 16.499 -97.579 40.17 5.9 Mww
2018-02-17T00:36:52.230000Z 16.158 -97.882 4.26 5.8 Mww
2018-02-16T23:39:39.700000Z 16.389 -97.979 25.98 7.2 mww
2018-02-09T14:05:48.170000Z 18.934 -104.649 12.0 5.8 Mww
2018-02-02T11:37:53.320000Z -65.811 -175.635 10.0 6.0 Mww
2018-01-28T16:03:03.970000Z -53.062 9.684 10.0 6.6 Mww
2018-01-23T09:31:42.940000Z 56.046 -149.073 25.0 7.9 Mww
2018-01-21T01:06:42.890000Z -18.852 -69.456 116.0 6.3 Mww
2018-01-19T16:17:42.570000Z 26.680 -111.107 10.0 6.3 Mww
2018-01-16T15:03:53.300000Z 10.929 -86.347 22.0 5.8 Mww
2018-01-14T09:18:45.540000Z -15.759 -74.710 39.0 7.1 mww
2018-01-10T02:51:31.860000Z 17.474 -83.519 10.0 7.5 mww
2018-01-09T00:05:54.210000Z 1.675 -90.822 10.0 5.8 Mww
2019-08-08T11:25:31.024000Z 37.948 29.697 10.0 5.8 Mww
