0	-0.1286	0.1018
0.04885	-0.1206	0.101
0.0977	-0.1109	0.1
0.1466	-0.0998	0.09888
0.1954	-0.08765	0.09755
0.2443	-0.07477	0.09605
0.2931	-0.06143	0.09437
0.342	-0.04787	0.09251
0.3908	-0.03432	0.09045
0.4397	-0.02097	0.08821
0.4885	-0.007978	0.08578
0.5374	0.004512	0.08316
0.5862	0.01639	0.08037
0.6351	0.02756	0.07741
0.6839	0.03795	0.07432
0.7328	0.04752	0.07111
0.7816	0.05623	0.06782
0.8305	0.06407	0.06448
0.8793	0.07102	0.06114
0.9282	0.0771	0.05782
0.977	0.08233	0.05457
1.026	0.08673	0.05143
1.075	0.09033	0.04843
1.124	0.09316	0.04561
1.172	0.09526	0.04299
1.221	0.09667	0.0406
1.27	0.09744	0.03848
1.319	0.09761	0.03664
1.368	0.09723	0.0351
1.417	0.09635	0.03388
1.466	0.09503	0.03299
1.514	0.09331	0.03244
1.563	0.09126	0.03224
1.612	0.08892	0.03238
1.661	0.08637	0.03287
1.71	0.08365	0.03369
1.759	0.08083	0.03483
1.808	0.07796	0.03626
1.856	0.0751	0.03796
1.905	0.0723	0.03989
1.954	0.06961	0.04201
2.003	0.06707	0.04429
2.052	0.06471	0.04668
2.101	0.06256	0.04915
2.149	0.06065	0.05164
2.198	0.05899	0.05411
2.247	0.05759	0.05654
2.296	0.05645	0.05888
2.345	0.05557	0.06112
2.394	0.05496	0.06322
2.443	0.0546	0.06517
2.491	0.0545	0.06696
2.54	0.05465	0.06858
2.589	0.05505	0.07002
2.638	0.0557	0.07128
2.687	0.05658	0.07235
2.736	0.05769	0.07322
2.785	0.05903	0.0739
2.833	0.06058	0.07438
2.882	0.06234	0.07465
2.931	0.06429	0.07469
2.98	0.06641	0.0745
3.029	0.06869	0.07407
3.078	0.07111	0.07337
3.127	0.07365	0.07241
3.175	0.07629	0.07116
3.224	0.07902	0.06961
3.273	0.08181	0.06776
3.322	0.08465	0.0656
3.371	0.08754	0.06312
3.42	0.09046	0.06034
3.468	0.0934	0.05726
3.517	0.09638	0.05388
3.566	0.0994	0.05023
3.615	0.1025	0.04632
3.664	0.1056	0.04218
3.713	0.1087	0.03782
3.762	0.112	0.03328
3.81	0.1153	0.02858
3.859	0.1187	0.02374
3.908	0.1222	0.01878
3.957	0.1258	0.01373
4.006	0.1295	0.008595
4.055	0.1332	0.003395
4.104	0.137	-0.001857
4.152	0.1408	-0.00715
4.201	0.1447	-0.01247
4.25	0.1485	-0.01781
4.299	0.1523	-0.02316
4.348	0.1559	-0.0285
4.397	0.1595	-0.03382
4.446	0.1629	-0.0391
4.494	0.1662	-0.04432
4.543	0.1693	-0.04945
4.592	0.1721	-0.05448
4.641	0.1747	-0.05939
4.69	0.1771	-0.06414
4.739	0.1792	-0.06872
4.787	0.181	-0.0731
4.836	0.1825	-0.07726
4.885	0.1838	-0.08118
4.934	0.1848	-0.08484
4.983	0.1855	-0.08823
5.032	0.1859	-0.09133
5.081	0.186	-0.09412
5.129	0.1858	-0.0966
5.178	0.1854	-0.09876
5.227	0.1847	-0.1006
5.276	0.1837	-0.1021
5.325	0.1825	-0.1033
5.374	0.1811	-0.1042
5.423	0.1795	-0.1049
5.471	0.1778	-0.1052
5.52	0.1758	-0.1053
5.569	0.1738	-0.1052
5.618	0.1717	-0.1049
5.667	0.1694	-0.1044
5.716	0.1672	-0.1038
5.765	0.1648	-0.1031
5.813	0.1625	-0.1023
5.862	0.1601	-0.1015
5.911	0.1578	-0.1005
5.96	0.1554	-0.09949
6.009	0.153	-0.0984
6.058	0.1506	-0.09724
6.106	0.1482	-0.09599
6.155	0.1457	-0.09464
6.204	0.1433	-0.09317
6.253	0.1408	-0.09157
6.302	0.1383	-0.08981
6.351	0.1358	-0.0879
6.4	0.1333	-0.0858
6.448	0.1308	-0.08352
6.497	0.1284	-0.08105
6.546	0.1259	-0.07839
6.595	0.1236	-0.07556
6.644	0.1213	-0.07254
6.693	0.1191	-0.06936
6.742	0.1171	-0.06602
6.79	0.1153	-0.06253
6.839	0.1136	-0.05891
6.888	0.112	-0.05517
6.937	0.1107	-0.05132
6.986	0.1096	-0.04739
7.035	0.1087	-0.04338
7.084	0.1079	-0.03933
7.132	0.1074	-0.03523
7.181	0.107	-0.03114
7.23	0.1067	-0.02705
7.279	0.1066	-0.02301
7.328	0.1065	-0.01903
7.377	0.1065	-0.01515
7.426	0.1064	-0.01139
7.474	0.1064	-0.007783
7.523	0.1063	-0.004358
7.572	0.1061	-0.001137
7.621	0.1058	0.001859
7.67	0.1053	0.004613
7.719	0.1047	0.007112
7.767	0.104	0.009353
7.816	0.1031	0.01133
7.865	0.102	0.01306
7.914	0.1007	0.01455
7.963	0.09928	0.01581
8.012	0.09768	0.01686
8.061	0.09592	0.01773
8.109	0.09399	0.01845
8.158	0.09191	0.01904
8.207	0.08965	0.01951
8.256	0.08722	0.01991
8.305	0.08462	0.02023
8.354	0.08183	0.02051
8.403	0.07883	0.02076
8.451	0.07562	0.02098
8.5	0.07218	0.02119
8.549	0.0685	0.02139
8.598	0.06456	0.0216
8.647	0.06035	0.02181
8.696	0.05588	0.02204
8.745	0.05114	0.0223
8.793	0.04613	0.02261
8.842	0.04085	0.02297
8.891	0.03531	0.02341
8.94	0.02952	0.02394
8.989	0.02351	0.0246
9.038	0.01728	0.0254
9.086	0.01085	0.02638
9.135	0.004256	0.02757
9.184	-0.002488	0.029
9.233	-0.009357	0.03068
9.282	-0.01633	0.03266
9.331	-0.02337	0.03494
9.38	-0.03048	0.03754
9.428	-0.03762	0.04047
9.477	-0.04479	0.04372
9.526	-0.05197	0.04728
9.575	-0.05916	0.05114
9.624	-0.06636	0.05527
9.673	-0.07356	0.05962
9.722	-0.08077	0.06416
9.77	-0.08799	0.06884
9.819	-0.09523	0.0736
9.868	-0.1025	0.07839
9.917	-0.1098	0.08314
9.966	-0.1171	0.08781
10.01	-0.1244	0.09233
10.06	-0.1318	0.09667
10.11	-0.1391	0.1008
10.16	-0.1465	0.1046
10.21	-0.1539	0.1081
10.26	-0.1612	0.1112
10.31	-0.1684	0.114
10.36	-0.1756	0.1164
10.41	-0.1827	0.1184
10.45	-0.1896	0.12
10.5	-0.1965	0.1211
10.55	-0.2031	0.1218
10.6	-0.2095	0.122
10.65	-0.2158	0.1218
10.7	-0.2217	0.1212
10.75	-0.2274	0.1201
10.8	-0.2328	0.1186
10.85	-0.2379	0.1166
10.89	-0.2426	0.1143
10.94	-0.247	0.1115
10.99	-0.2509	0.1084
11.04	-0.2544	0.1049
11.09	-0.2574	0.1011
11.14	-0.2599	0.09697
11.19	-0.2619	0.09254
11.24	-0.2634	0.08784
11.28	-0.2642	0.08288
11.33	-0.2645	0.07769
11.38	-0.2641	0.07229
11.43	-0.2631	0.0667
11.48	-0.2616	0.06095
11.53	-0.2594	0.05504
11.58	-0.2567	0.04902
11.63	-0.2534	0.04288
