0	0
0.0005798	0.003926
0.0009798	0.007975
0.001182	0.01211
0.001169	0.01629
0.0009289	0.02049
0.0004495	0.02467
-0.0002769	0.02879
-0.001255	0.03284
-0.002487	0.03677
-0.003972	0.04056
-0.005706	0.04419
-0.007682	0.04763
-0.009891	0.05085
-0.01232	0.05385
-0.01496	0.05659
-0.01778	0.05906
-0.02078	0.06125
-0.02392	0.06313
-0.02717	0.0647
-0.03051	0.06595
-0.03391	0.06686
-0.03733	0.06742
-0.04074	0.06764
-0.0441	0.0675
-0.04739	0.06701
-0.05055	0.06617
-0.05358	0.06497
-0.05643	0.06343
-0.0591	0.06155
-0.06155	0.05935
-0.06378	0.05682
-0.06576	0.05399
-0.06749	0.05088
-0.06896	0.04748
-0.07015	0.04383
-0.07105	0.03994
-0.07165	0.03582
-0.07193	0.03149
-0.07188	0.02695
-0.07147	0.02221
-0.07069	0.01728
-0.06951	0.01214
-0.06792	0.006811
-0.0659	0.001268
-0.06344	-0.004497
-0.05986	-0.01038
-0.05531	-0.0162
-0.05052	-0.02203
-0.04549	-0.02785
-0.04024	-0.03369
-0.03479	-0.03954
-0.02917	-0.04538
-0.02339	-0.0512
-0.01748	-0.05697
-0.01145	-0.06268
-0.005338	-0.06829
0.0008463	-0.07377
0.007076	-0.07908
0.01333	-0.08417
0.01958	-0.08903
0.02581	-0.09361
0.03199	-0.09787
0.0381	-0.1018
0.0441	-0.1054
0.04998	-0.1086
0.05571	-0.1114
0.06127	-0.1138
0.06662	-0.1159
0.07176	-0.1176
0.07667	-0.1189
0.08133	-0.1198
0.08574	-0.1204
0.08988	-0.1207
0.09376	-0.1207
0.09737	-0.1204
0.1007	-0.1198
0.1038	-0.119
0.1066	-0.118
0.1091	-0.1168
0.1113	-0.1154
0.1133	-0.1139
0.1149	-0.1122
0.1163	-0.1105
0.1174	-0.1087
0.1181	-0.1068
0.1186	-0.105
0.1188	-0.1032
0.1187	-0.1015
0.1183	-0.09991
0.1177	-0.09847
0.1167	-0.09721
0.1155	-0.09616
0.1141	-0.09534
0.1124	-0.09475
0.1104	-0.09442
0.1083	-0.09433
0.1059	-0.09447
0.1033	-0.09483
0.1005	-0.09538
0.09741	-0.09609
0.09414	-0.09694
0.09062	-0.09788
0.08685	-0.09891
0.08281	-0.09998
0.07846	-0.1011
0.07377	-0.1022
0.06871	-0.1034
0.06325	-0.1046
0.05733	-0.1059
0.05094	-0.1072
0.04402	-0.1086
0.03655	-0.1101
0.02852	-0.1118
0.01991	-0.1136
0.01073	-0.1156
0.0009787	-0.1177
-0.009315	-0.1201
-0.02012	-0.1227
-0.03138	-0.1256
-0.04306	-0.1287
-0.0551	-0.132
-0.06743	-0.1355
-0.07999	-0.1393
-0.09273	-0.1432
-0.1056	-0.1474
-0.1185	-0.1517
-0.1314	-0.1562
-0.1442	-0.1607
-0.1569	-0.1654
-0.1695	-0.1702
-0.1819	-0.175
-0.194	-0.1799
-0.2059	-0.1848
-0.2173	-0.1896
-0.2284	-0.1945
-0.2391	-0.1993
-0.2493	-0.2041
-0.2589	-0.2087
-0.268	-0.2132
-0.2765	-0.2175
-0.2843	-0.2216
-0.2914	-0.2254
-0.2979	-0.2288
-0.3037	-0.2318
-0.3087	-0.2344
-0.3129	-0.2364
-0.3165	-0.2378
-0.3193	-0.2386
-0.3213	-0.2388
-0.3227	-0.2383
-0.3233	-0.2372
-0.3233	-0.2354
-0.3227	-0.233
-0.3215	-0.2301
-0.3197	-0.2267
-0.3174	-0.2227
-0.3146	-0.2184
-0.3114	-0.2137
-0.3079	-0.2086
-0.304	-0.2032
-0.2999	-0.1976
-0.2955	-0.1917
-0.291	-0.1855
-0.2865	-0.1792
-0.2818	-0.1725
-0.2771	-0.1657
-0.2725	-0.1587
-0.2678	-0.1514
-0.2633	-0.1439
-0.2587	-0.1361
-0.2542	-0.1282
-0.2497	-0.12
-0.2453	-0.1117
-0.2408	-0.1032
-0.2362	-0.09453
-0.2316	-0.08571
-0.2268	-0.07674
-0.2218	-0.06765
-0.2165	-0.05843
-0.211	-0.04908
-0.2051	-0.03962
-0.1988	-0.03003
-0.1921	-0.02031
-0.185	-0.01046
-0.1773	-0.0004705
-0.1691	0.00966
-0.1603	0.01994
-0.1508	0.03036
-0.1408	0.04092
-0.1302	0.05161
-0.1189	0.06244
-0.1069	0.07339
-0.09429	0.08445
-0.08102	0.09561
-0.06708	0.1069
-0.05247	0.1182
-0.03718	0.1296
-0.02122	0.1411
-0.004554	0.1526
0.01281	0.1642
0.0309	0.1758
0.04972	0.1875
0.06928	0.1993
0.0896	0.2111
0.1107	0.2229
0.1325	0.2347
0.1551	0.2466
0.1784	0.2584
0.2024	0.2702
0.227	0.282
0.2523	0.2936
0.2781	0.3052
0.3044	0.3165
0.3311	0.3276
0.3582	0.3385
0.3856	0.349
0.4132	0.3592
0.441	0.3689
0.4688	0.3782
0.4966	0.387
0.5244	0.3952
0.5521	0.4029
0.5795	0.4101
0.6066	0.4166
0.6334	0.4226
0.6597	0.428
0.6854	0.4328
0.7106	0.437
0.735	0.4406
0.7587	0.4436
0.7816	0.446
0.8035	0.4477
0.8245	0.4487
0.8445	0.4491
0.8635	0.4487
0.8814	0.4476
0.8983	0.4457
0.9139	0.4431
0.9285	0.4398
0.9418	0.4357
0.9538	0.4308
0.9646	0.4252
0.9741	0.419
0.9822	0.412
0.9888	0.4045
0.994	0.3964
0.9976	0.3877
0.9996	0.3786
1	0.3692
0.9987	0.3594
0.9956	0.3493
0.9907	0.339
0.984	0.3287
0.9754	0.3182
0.9651	0.3078
0.9528	0.2974
0.9387	0.2872
0.9228	0.2771
0.9052	0.2672
0.8858	0.2575
0.8646	0.248
0.8419	0.2388
0.8176	0.2299
0.7919	0.2212
0.7647	0.2128
0.7362	0.2046
0.7065	0.1967
0.6757	0.1889
0.6438	0.1814
0.611	0.1739
0.5773	0.1667
0.5429	0.1595
0.5078	0.1524
0.4722	0.1453
0.4361	0.1383
0.3996	0.1313
0.3628	0.1242
0.3258	0.1172
0.2888	0.1102
0.2517	0.1031
0.2147	0.09597
0.1778	0.08885
0.1412	0.08171
0.105	0.07457
0.06909	0.06745
0.03372	0.06034
-0.001085	0.05325
-0.03525	0.0462
-0.06871	0.03918
-0.1014	0.03219
-0.1333	0.02523
-0.1643	0.01828
-0.1943	0.01134
-0.2235	0.00439
-0.2516	-0.002577
-0.2787	-0.009575
-0.3048	-0.01662
-0.3299	-0.02371
-0.354	-0.03087
-0.3771	-0.0381
-0.3992	-0.04541
-0.4203	-0.05279
-0.4406	-0.06025
-0.4601	-0.0678
-0.4788	-0.07542
-0.4969	-0.08313
-0.5143	-0.09092
-0.5311	-0.09879
-0.5475	-0.1068
-0.5634	-0.1148
-0.579	-0.123
-0.5942	-0.1312
-0.6093	-0.1396
-0.6241	-0.1481
-0.6387	-0.1567
-0.6533	-0.1654
-0.6678	-0.1742
-0.6822	-0.1831
-0.6966	-0.1921
-0.711	-0.2012
-0.7254	-0.2103
-0.7397	-0.2195
-0.7541	-0.2287
-0.7684	-0.238
-0.7827	-0.2472
-0.7968	-0.2563
-0.8108	-0.2655
-0.8245	-0.2745
-0.838	-0.2835
-0.8512	-0.2923
-0.8639	-0.3011
-0.8763	-0.3096
-0.8881	-0.318
-0.8994	-0.3262
-0.91	-0.3342
-0.9201	-0.3419
-0.9294	-0.3494
-0.938	-0.3565
-0.9458	-0.3633
